i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
119,0.06390933692455292,0.3195510506629944,0.3161431550979614,0.04654422029852867,0.06907481700181961,0.8674393892288208,True,True,-0.008569560945034027,0.06950052827596664,0.011294723488390446
120,0.06461171060800552,0.30898070335388184,0.30492404103279114,0.04990369826555252,0.07193093746900558,0.8651807308197021,True,True,-0.007785792928189039,0.06872624903917313,0.012600557878613472
121,0.06583775579929352,0.3279903829097748,0.32365354895591736,0.05316084623336792,0.07629573345184326,0.8627938032150269,True,True,-0.007057779934257269,0.06922595947980881,0.012483368627727032
122,0.066060371696949,0.31559768319129944,0.31038522720336914,0.05712185055017471,0.07776632905006409,0.8608753681182861,True,True,-0.006216198205947876,0.07021065801382065,0.011641758494079113
123,0.06567692011594772,0.320382684469223,0.31404730677604675,0.06339835375547409,0.08185847848653793,0.8610206842422485,True,True,-0.006302056834101677,0.06943827122449875,0.011137297376990318
124,0.0672600045800209,0.3264365494251251,0.3195249140262604,0.0668179914355278,0.08615995198488235,0.8532741069793701,True,True,-0.0036820494569838047,0.07060879468917847,0.011629696004092693
125,0.06682431697845459,0.3272973597049713,0.3201093375682831,0.06821701675653458,0.0866159200668335,0.8573213815689087,True,True,-0.0035481853410601616,0.07161936908960342,0.011832866817712784
126,0.06674150377511978,0.32555633783340454,0.31785911321640015,0.07037404179573059,0.08486288785934448,0.8577488660812378,True,True,-0.002628744812682271,0.07293368130922318,0.011776553466916084
127,0.06766973435878754,0.32807815074920654,0.3199376165866852,0.07263053208589554,0.08434706926345825,0.8584513664245605,True,True,-0.003564880695194006,0.07121060788631439,0.011937752366065979
128,0.06682273000478745,0.3265072703361511,0.31822648644447327,0.07306761294603348,0.08310317248106003,0.856688380241394,True,True,-0.004901954438537359,0.07074543088674545,0.012359373271465302
129,0.06627630442380905,0.32689350843429565,0.3186960518360138,0.07274745404720306,0.0810549184679985,0.8647148013114929,True,True,-0.005383415147662163,0.06975135207176208,0.012864910997450352
130,0.0662933811545372,0.3131560981273651,0.30671000480651855,0.06321180611848831,0.07928941398859024,0.8604336977005005,True,True,-0.005319237243384123,0.06996118277311325,0.011581739410758018
131,0.06607092171907425,0.3103457987308502,0.30558469891548157,0.054152652621269226,0.07605168223381042,0.8682130575180054,True,True,-0.004599408246576786,0.06911146640777588,0.010419645346701145
132,0.06569666415452957,0.3159823715686798,0.31255534291267395,0.046411313116550446,0.07206394523382187,0.8670399785041809,True,True,-0.004649102222174406,0.06954772770404816,0.009755727834999561
133,0.06471899151802063,0.312492311000824,0.30983293056488037,0.04068169370293617,0.06793703138828278,0.8666633367538452,True,True,-0.004244068171828985,0.07316050678491592,0.007806213106960058
134,0.06270819157361984,0.28604331612586975,0.2839115560054779,0.03485680744051933,0.06314004212617874,0.8646803498268127,True,True,-0.0024317591451108456,0.06677901744842529,0.007372854743152857
135,0.059869907796382904,0.28138428926467896,0.279630571603775,0.031366508454084396,0.061634644865989685,0.8629599809646606,True,True,-0.003448629518970847,0.06657543033361435,0.005144112277776003
136,0.058617379516363144,0.29812905192375183,0.29648882150650024,0.031230026856064796,0.06360912322998047,0.8655475378036499,True,True,-0.002792802406474948,0.06425319612026215,0.0026505826972424984
137,0.05552022159099579,0.3091154396533966,0.30624863505363464,0.04200141131877899,0.06558039039373398,0.8753960728645325,True,True,0.0010673212818801403,0.06408870965242386,-0.002728446386754513
138,0.054170873016119,0.314505010843277,0.3099750876426697,0.05318686366081238,0.06797636300325394,0.8749811053276062,True,True,0.0010325282346457243,0.06390497088432312,-0.004751411732286215
139,0.05271032452583313,0.32524746656417847,0.3197327256202698,0.05963980406522751,0.07229502499103546,0.8855871558189392,True,True,0.0028106458485126495,0.06132324039936066,-0.006388112436980009
140,0.053408458828926086,0.30941012501716614,0.30393925309181213,0.05792708694934845,0.07189618796110153,0.8896499872207642,True,True,0.001517074299044907,0.0601128451526165,-0.0058912415988743305
141,0.05181265249848366,0.3097692131996155,0.30445387959480286,0.05713840574026108,0.06561603397130966,0.8882346153259277,True,True,0.0013258028775453568,0.06062297895550728,-0.00598151097074151
142,0.05209669843316078,0.3147279918193817,0.31003934144973755,0.054123107343912125,0.06208100914955139,0.8871840834617615,True,True,0.00020654601394198835,0.05953904986381531,-0.00579299870878458
143,0.05287252366542816,0.3181239068508148,0.3140674829483032,0.050640176981687546,0.05708521604537964,0.8853522539138794,True,True,-0.004264635033905506,0.05708631873130798,-0.0060126823373138905
144,0.0536980926990509,0.3185758590698242,0.31562280654907227,0.043276138603687286,0.05379891023039818,0.8902892470359802,True,True,-0.005398523528128862,0.059682220220565796,-0.006698605138808489
145,0.053956568241119385,0.321592777967453,0.31959858536720276,0.03575829416513443,0.04956420883536339,0.888900876045227,True,True,-0.004370538983494043,0.060792651027441025,-0.005545192863792181
146,0.054799363017082214,0.3078109622001648,0.3066098690032959,0.02716595120728016,0.04732220992445946,0.8858767747879028,True,True,-0.0044882227666676044,0.06162136420607567,-0.002429570769891143
147,0.05435134470462799,0.300325870513916,0.29954349994659424,0.02166367508471012,0.04327614977955818,0.8866715431213379,True,True,-0.005141798406839371,0.06119897961616516,-0.0028046679217368364
148,0.05450530722737312,0.29954490065574646,0.2991340458393097,0.015682565048336983,0.039524227380752563,0.8904416561126709,True,True,-0.0063638947904109955,0.06056453287601471,-0.0031844405457377434
149,0.053623929619789124,0.31090718507766724,0.31070205569267273,0.01129214745014906,0.03698670491576195,0.8910143375396729,True,True,-0.006925514433532953,0.06173378601670265,-0.0034403004683554173
150,0.053608015179634094,0.3229246139526367,0.3228701949119568,0.005927775986492634,0.035135895013809204,0.8914194107055664,True,True,-0.007334782276302576,0.061429623514413834,-0.003396958578377962
151,0.05279165506362915,0.32587602734565735,0.32568445801734924,0.011172729544341564,0.0338272824883461,0.8945963978767395,True,True,-0.00661883782595396,0.057934366166591644,-0.0038134970236569643
152,0.05400625243782997,0.32772916555404663,0.3275412321090698,0.011098259128630161,0.034204091876745224,0.8950017094612122,True,True,-0.006470537278801203,0.06124800816178322,-0.003953862469643354
153,0.05273079127073288,0.3221421241760254,0.3219136893749237,0.012129588052630424,0.038162678480148315,0.894091010093689,True,True,-0.004792169667780399,0.06181412562727928,-0.0036488445475697517
154,0.053144168108701706,0.31310582160949707,0.3128608167171478,0.012384409084916115,0.04029408469796181,0.8929653763771057,True,True,-0.005861183628439903,0.06149301677942276,-0.00346771371550858
155,0.05184749513864517,0.30140775442123413,0.3011336028575897,0.012852951884269714,0.042725007981061935,0.8943185210227966,True,True,-0.005401709116995335,0.06053270772099495,-0.002900257706642151
