i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
0,0.053360164165496826,0.714790940284729,0.7058668732643127,0.11259658634662628,0.07761005312204361,0.7539641857147217,True,True,-0.03822426125407219,0.02242119610309601,0.0029738491866737604
1,0.05279756337404251,0.7105778455734253,0.7022687792778015,0.10834851115942001,0.07926496118307114,0.7479467391967773,True,True,-0.036957357078790665,0.02409585379064083,0.005667787045240402
2,0.05288223922252655,0.7314169406890869,0.7235071063041687,0.1072760596871376,0.08197225630283356,0.746749997138977,True,True,-0.036668144166469574,0.025883328169584274,0.00367681123316288
3,0.051558926701545715,0.7393171191215515,0.7318056225776672,0.10512031614780426,0.07796646654605865,0.755253255367279,True,True,-0.03567153215408325,0.026924051344394684,0.005052658263593912
4,0.051488541066646576,0.7498985528945923,0.7433215975761414,0.09909957647323608,0.07598989456892014,0.7465748190879822,True,True,-0.035167865455150604,0.019645167514681816,0.00263024284504354
5,0.048537496477365494,0.7723307013511658,0.7673633098602295,0.0874539315700531,0.0659734308719635,0.7604883909225464,True,True,-0.033242348581552505,0.02247476391494274,0.0015758901135995984
6,0.048432208597660065,0.8540536165237427,0.8497750759124756,0.08538075536489487,0.05795436352491379,0.7594737410545349,True,True,-0.032347388565540314,0.02379048429429531,0.0022304716985672712
7,0.04688034951686859,0.8538443446159363,0.8496775031089783,0.08425123989582062,0.055778056383132935,0.7735795974731445,True,True,-0.03469625860452652,0.022652529180049896,0.003879551775753498
8,0.047425054013729095,0.8097142577171326,0.8053205013275146,0.08423762023448944,0.05157242342829704,0.7727335691452026,True,True,-0.034722764045000076,0.0220867320895195,0.0022700116969645023
9,0.04602685943245888,0.7840538024902344,0.7797660231590271,0.08188660442829132,0.046471066772937775,0.7768061757087708,True,True,-0.03442476689815521,0.02327658422291279,0.0022280393168330193
10,0.04573925957083702,0.8269381523132324,0.822841465473175,0.08221101760864258,0.04146277904510498,0.7779698371887207,True,True,-0.033255767077207565,0.022418897598981857,0.0018038185080513358
11,0.04486101493239403,0.7916655540466309,0.787945032119751,0.07666058093309402,0.03259740769863129,0.7953172326087952,True,True,-0.03130993992090225,0.02454547956585884,-0.0006096335127949715
12,0.04400897026062012,0.6592999696731567,0.6557079553604126,0.06872794032096863,0.025862209498882294,0.8089301586151123,True,True,-0.03275440260767937,0.025572407990694046,-0.0036998384166508913
13,0.04325854033231735,0.6375612020492554,0.6348820924758911,0.05838562920689583,0.02615935169160366,0.8169931173324585,True,True,-0.03415798023343086,0.02071204036474228,-0.003238019533455372
14,0.04125991091132164,0.6856144070625305,0.684266984462738,0.04296278581023216,0.029609479010105133,0.8498655557632446,True,True,-0.03184148296713829,0.023236555978655815,-0.004840649198740721
15,0.03954540565609932,0.7212283611297607,0.7199838757514954,0.04235154017806053,0.03550858050584793,0.865770697593689,True,True,-0.02876918390393257,0.017530864104628563,-0.006579703185707331
16,0.03738237917423248,0.729905366897583,0.7290133833885193,0.036074619740247726,0.0434865765273571,0.8918225169181824,True,True,-0.029461948201060295,0.016164502128958702,-0.00857623852789402
17,0.03574639931321144,0.6960241198539734,0.6951046586036682,0.03576451167464256,0.054043252021074295,0.9042755365371704,True,True,-0.028665918856859207,0.0233894232660532,-0.009655185975134373
18,0.03454500436782837,0.6352090835571289,0.6345546841621399,0.028827019035816193,0.06615892052650452,0.9179831743240356,True,True,-0.029374685138463974,0.02351692132651806,-0.00982219260185957
19,0.032316528260707855,0.5460607409477234,0.5456247925758362,0.021814526990056038,0.0805152952671051,0.9223985075950623,True,True,-0.024056123569607735,0.02111317589879036,-0.013328027911484241
20,0.03068961203098297,0.555578351020813,0.5550982356071472,0.023091446608304977,0.09446936100721359,0.9417606592178345,True,True,-0.02554941363632679,0.015560179948806763,-0.012979410588741302
21,0.029846055433154106,0.5714278221130371,0.5699915289878845,0.04048971086740494,0.11436080932617188,0.9579874277114868,True,True,-0.02635449357330799,0.007243229076266289,-0.015322679653763771
22,0.02646482177078724,0.6077703237533569,0.6031152009963989,0.075079046189785,0.14018665254116058,0.9699161052703857,True,True,-0.020688490942120552,0.00648296345025301,-0.016795849427580833
23,0.024195848032832146,0.5134981870651245,0.5011281371116638,0.11203141510486603,0.16295254230499268,0.9765498638153076,True,True,-0.01861904375255108,0.0021724198013544083,-0.015792028978466988
24,0.02488091215491295,0.6539708971977234,0.6358186602592468,0.15301184356212616,0.1734602302312851,0.9790952801704407,True,True,-0.020479444414377213,0.0030309075955301523,-0.015204712748527527
25,0.02388196811079979,0.7743260264396667,0.7536764740943909,0.17763051390647888,0.20235291123390198,0.9764561057090759,True,True,-0.018216723576188087,-0.0008546013850718737,-0.014512812718749046
26,0.02389194816350937,0.8700229525566101,0.848954439163208,0.19030572474002838,0.21015508472919464,0.9738739132881165,True,True,-0.018348127603530884,-0.0030604915227741003,-0.013493108563125134
27,0.023538999259471893,0.9361955523490906,0.9136361479759216,0.20428211987018585,0.22029630839824677,0.9731801748275757,True,True,-0.01707439497113228,-0.003238742472603917,-0.013766036368906498
28,0.02421281859278679,0.9648203253746033,0.9414212703704834,0.21119728684425354,0.22766005992889404,0.9733050465583801,True,True,-0.017586616799235344,-0.0019808700308203697,-0.012814896181225777
29,0.02468142658472061,1.0041415691375732,0.9799773097038269,0.21896272897720337,0.23163773119449615,0.9681493043899536,True,True,-0.01799962855875492,-0.007188532967120409,-0.012672831304371357
30,0.025117721408605576,1.0447900295257568,1.0195932388305664,0.22806982696056366,0.23395253717899323,0.9628669023513794,True,True,-0.019207023084163666,-0.011660834774374962,-0.013205310329794884
31,0.024704910814762115,1.0715713500976562,1.044596552848816,0.23892076313495636,0.24425366520881653,0.9616475105285645,True,True,-0.021143758669495583,-0.010900173336267471,-0.013559924438595772
32,0.027441497892141342,1.0923538208007812,1.0655744075775146,0.24039117991924286,0.2446727752685547,0.962676465511322,True,True,-0.021399620920419693,-0.011486426927149296,-0.012650692835450172
33,0.026038343086838722,1.1038960218429565,1.0796364545822144,0.23015503585338593,0.24076656997203827,0.9610256552696228,True,True,-0.021960511803627014,-0.011023810133337975,-0.013092045672237873
34,0.026206698268651962,1.1061694622039795,1.0857685804367065,0.2114652395248413,0.23208323121070862,0.9614464044570923,True,True,-0.022201690822839737,-0.008452028967440128,-0.015281805768609047
35,0.026355568319559097,1.0898669958114624,1.0731474161148071,0.19017092883586884,0.22379116714000702,0.9674733877182007,True,True,-0.02221047319471836,-0.00470857135951519,-0.01280161552131176
36,0.028331629931926727,1.0337504148483276,1.0239707231521606,0.14185838401317596,0.2084813117980957,0.9718432426452637,True,True,-0.024480333551764488,-0.0024535099510103464,-0.012797295115888119
37,0.028090259060263634,0.9521275758743286,0.9461491703987122,0.10653012245893478,0.18956828117370605,0.9704335927963257,True,True,-0.027042537927627563,-0.00040235419874079525,-0.013336721807718277
