i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
26,0.06856220960617065,0.44026824831962585,0.4185100495815277,0.1366947442293167,0.309915691614151,0.6484614610671997,True,True,-0.01705789379775524,0.06410295516252518,0.01947304792702198
27,0.06678877770900726,0.438961386680603,0.41826415061950684,0.13319984078407288,0.3024963438510895,0.6610116362571716,True,True,-0.01970553770661354,0.07234292477369308,0.0175276268273592
28,0.06641851365566254,0.4027464687824249,0.3825608789920807,0.12590424716472626,0.3012823164463043,0.6720865964889526,True,True,-0.024103790521621704,0.07017341256141663,0.01743745245039463
29,0.0663207471370697,0.40207475423812866,0.3814346194267273,0.12716813385486603,0.3021184504032135,0.6778615713119507,True,True,-0.023890666663646698,0.0743028074502945,0.014583023265004158
30,0.06610860675573349,0.38123995065689087,0.3597791790962219,0.126106396317482,0.29456841945648193,0.6949848532676697,True,True,-0.02519392967224121,0.07437457144260406,0.013071534223854542
31,0.06419781595468521,0.39422541856765747,0.3726211488246918,0.128713458776474,0.28346386551856995,0.6917376518249512,True,True,-0.026595838367938995,0.07353956252336502,0.008143153041601181
32,0.06472551077604294,0.4061715602874756,0.3841131925582886,0.1320318579673767,0.2776857614517212,0.6918889284133911,True,True,-0.023540074005723,0.06830808520317078,0.009452897123992443
33,0.06394252181053162,0.4154895544052124,0.3934883177280426,0.13341112434864044,0.2742132842540741,0.7013602256774902,True,True,-0.024471014738082886,0.06932333111763,0.007475836202502251
34,0.06312783062458038,0.4318656325340271,0.4105452597141266,0.13401685655117035,0.27021750807762146,0.7089590430259705,True,True,-0.02410418912768364,0.07020727545022964,0.00812438502907753
35,0.062448058277368546,0.4369927644729614,0.4161459803581238,0.1333610862493515,0.26456812024116516,0.6945948004722595,True,True,-0.027430135756731033,0.06122353672981262,0.008903533220291138
36,0.0630786269903183,0.43338513374328613,0.41488000750541687,0.12528862059116364,0.2543378472328186,0.6995171308517456,True,True,-0.025690505281090736,0.0643627867102623,0.004736618604511023
37,0.06128087267279625,0.42546674609184265,0.4068417549133301,0.12450607866048813,0.24554510414600372,0.7015831470489502,True,True,-0.02411803789436817,0.06530401110649109,0.0060587781481444836
38,0.06074994057416916,0.43313321471214294,0.41583311557769775,0.12119077891111374,0.23315484821796417,0.716047465801239,True,True,-0.025281034409999847,0.06615880131721497,0.006408710964024067
39,0.06124952435493469,0.4481159746646881,0.4317834973335266,0.11987876892089844,0.21920670568943024,0.725586473941803,True,True,-0.028666902333498,0.059573251754045486,0.004697578959167004
40,0.06190544739365578,0.42226937413215637,0.406439870595932,0.11453410238027573,0.2072000950574875,0.7390069961547852,True,True,-0.03215206786990166,0.05815054476261139,0.007369093131273985
41,0.06045686453580856,0.3906289041042328,0.3785427510738373,0.09641741961240768,0.19191020727157593,0.7387787103652954,True,True,-0.031929705291986465,0.050643596798181534,0.009983086958527565
42,0.0597221739590168,0.3586292564868927,0.3488509953022003,0.0831741914153099,0.1752278357744217,0.7459787130355835,True,True,-0.034124646335840225,0.048457223922014236,0.007524567190557718
43,0.057693686336278915,0.3508148491382599,0.34227418899536133,0.07693776488304138,0.15804967284202576,0.7560762763023376,True,True,-0.035554103553295135,0.040508024394512177,0.009934020228683949
44,0.057903461158275604,0.34839773178100586,0.3420264720916748,0.06632398813962936,0.14170406758785248,0.7585645318031311,True,True,-0.034366801381111145,0.04678187519311905,0.010142184793949127
45,0.05603095516562462,0.3491125702857971,0.3442364037036896,0.05814528092741966,0.12323669344186783,0.7671778798103333,True,True,-0.04083558917045593,0.03144276887178421,0.009620560333132744
46,0.05414988845586777,0.34278997778892517,0.3397122025489807,0.04583215340971947,0.10170000791549683,0.7767723798751831,True,True,-0.03690050169825554,0.032646454870700836,0.0163765586912632
47,0.05155891925096512,0.34369000792503357,0.3417331278324127,0.03662358596920967,0.08286304771900177,0.7876684069633484,True,True,-0.038862381130456924,0.02857355959713459,0.01775682531297207
48,0.050375089049339294,0.33107081055641174,0.32866185903549194,0.03986546769738197,0.07197991758584976,0.7989225387573242,True,True,-0.037325892597436905,0.031481556594371796,0.013753877021372318
49,0.050097689032554626,0.33943039178848267,0.33674079179763794,0.04264537990093231,0.06736405938863754,0.8041033148765564,True,True,-0.038431379944086075,0.030808746814727783,0.01456508506089449
50,0.049311812967061996,0.34632763266563416,0.34324753284454346,0.04608627036213875,0.0664680078625679,0.8062877655029297,True,True,-0.03898295387625694,0.02814350463449955,0.0153134074062109
51,0.049849554896354675,0.350053995847702,0.3468090891838074,0.047552481293678284,0.06815584003925323,0.80202317237854,True,True,-0.03931815177202225,0.029232800006866455,0.014970948919653893
52,0.051064565777778625,0.36147210001945496,0.358588844537735,0.04556457698345184,0.0733640193939209,0.8050057888031006,True,True,-0.04423851519823074,0.028695646673440933,0.016651231795549393
53,0.05125951021909714,0.39589741826057434,0.3939118981361389,0.03960059583187103,0.07395152002573013,0.8085691928863525,True,True,-0.04003455862402916,0.02845129929482937,0.01819688268005848
54,0.05144891142845154,0.34556078910827637,0.3435788154602051,0.03695731237530708,0.06936659663915634,0.8140438795089722,True,True,-0.03856036067008972,0.027419181540608406,0.020115796476602554
55,0.050762876868247986,0.34495723247528076,0.34238600730895996,0.042039453983306885,0.0656726211309433,0.81781005859375,True,True,-0.036040909588336945,0.02844468131661415,0.020216137170791626
56,0.05122959241271019,0.3351801633834839,0.33237946033477783,0.04323921352624893,0.05934583768248558,0.821757972240448,True,True,-0.03505429998040199,0.028680412098765373,0.021760230883955956
57,0.051346056163311005,0.33928805589675903,0.3369947373867035,0.03938175365328789,0.055043380707502365,0.8212553262710571,True,True,-0.03367500752210617,0.025209227576851845,0.022592516615986824
58,0.050728049129247665,0.34692370891571045,0.344579815864563,0.04025936871767044,0.05457279831171036,0.8207410573959351,True,True,-0.03203734755516052,0.024722164496779442,0.021031687036156654
59,0.05073460936546326,0.39365842938423157,0.3915739059448242,0.04045763984322548,0.05375533923506737,0.8277849555015564,True,True,-0.028952699154615402,0.02133735455572605,0.01827210560441017
60,0.051546480506658554,0.4216149151325226,0.420343279838562,0.032721176743507385,0.05488714575767517,0.8365795612335205,True,True,-0.026651863008737564,0.023382673040032387,0.021206390112638474
61,0.05082734674215317,0.4094740152359009,0.4081977307796478,0.032304782420396805,0.058819595724344254,0.8348500728607178,True,True,-0.025736501440405846,0.022524133324623108,0.01952994242310524
62,0.05093668773770332,0.4224972724914551,0.4213469922542572,0.031155141070485115,0.06001105532050133,0.8322130441665649,True,True,-0.022901149466633797,0.023576365783810616,0.019283272325992584
63,0.05093400925397873,0.5096002817153931,0.5084899663925171,0.03362121805548668,0.05742249637842178,0.8355152606964111,True,True,-0.024031637236475945,0.023326465860009193,0.01928575523197651
64,0.050476349890232086,0.5535402297973633,0.5522652864456177,0.03754767030477524,0.04811432212591171,0.8466313481330872,True,True,-0.026899272575974464,0.021806690841913223,0.021059798076748848
65,0.04866948351264,0.5849871039390564,0.5838389992713928,0.03663210570812225,0.03854411095380783,0.8500461578369141,True,True,-0.03055960312485695,0.01874479465186596,0.01993267610669136
66,0.04789552092552185,0.5765599608421326,0.575446367263794,0.03581758588552475,0.033615220338106155,0.8573863506317139,True,True,-0.02963869273662567,0.015337535180151463,0.01825283281505108
67,0.04624749347567558,0.5602462291717529,0.5587490797042847,0.04093066602945328,0.028441842645406723,0.8658170700073242,True,True,-0.029208526015281677,0.009580911137163639,0.012899266555905342
68,0.04564616456627846,0.55144202709198,0.5499602556228638,0.040398601442575455,0.026114447042346,0.8785275220870972,True,True,-0.027957985177636147,0.0027161655016243458,0.012022675946354866
69,0.043966345489025116,0.5894294381141663,0.5884503722190857,0.03395857661962509,0.030412830412387848,0.8828705549240112,True,True,-0.02730903960764408,0.002503307070583105,0.009823436848819256
70,0.043001096695661545,0.5396319627761841,0.5386829972267151,0.031988389790058136,0.034715477377176285,0.8927386403083801,True,True,-0.027852164581418037,-0.002555523067712784,0.007686312776058912
71,0.04202396050095558,0.5343237519264221,0.5333054661750793,0.03297238051891327,0.03703397884964943,0.9071694612503052,True,True,-0.024608343839645386,-0.004145799670368433,0.006957515608519316
72,0.04159514233469963,0.535620391368866,0.534479022026062,0.0349486768245697,0.040392547845840454,0.9120359420776367,True,True,-0.021803244948387146,0.0018828624160960317,0.0061366986483335495
73,0.04098209738731384,0.5513942837715149,0.5503405332565308,0.03407235071063042,0.04391483590006828,0.9132997989654541,True,True,-0.021810289472341537,0.0029433919116854668,0.00545341894030571
74,0.041116002947092056,0.5377339124679565,0.536659300327301,0.03397975116968155,0.04469478130340576,0.9141990542411804,True,True,-0.020582444965839386,0.003402085741981864,0.005746039561927319
75,0.04089059308171272,0.550233781337738,0.5491754412651062,0.03411034494638443,0.045203324407339096,0.9136171340942383,True,True,-0.01979026384651661,0.003991812467575073,0.005568706896156073
76,0.041034944355487823,0.5493156313896179,0.5483022332191467,0.03335112705826759,0.045733362436294556,0.9174027442932129,True,True,-0.019763417541980743,0.00483856163918972,0.004721492994576693
77,0.04119449853897095,0.5488994121551514,0.5479594469070435,0.032109782099723816,0.046688806265592575,0.9167221784591675,True,True,-0.020314930006861687,0.006095807533711195,0.004336855839937925
78,0.04045533388853073,0.511934220790863,0.5109672546386719,0.03145110607147217,0.046699460595846176,0.9199342727661133,True,True,-0.019326886162161827,0.006084787659347057,0.004580347798764706
79,0.040584124624729156,0.5161885619163513,0.5151486992835999,0.032748740166425705,0.04233280196785927,0.9227067232131958,True,True,-0.019531743600964546,0.006659782491624355,0.00364239071495831
80,0.040161438286304474,0.54976487159729,0.5486276149749756,0.035343728959560394,0.03780737891793251,0.9278414249420166,True,True,-0.02045494131743908,0.0036692419089376926,0.002093530958518386
81,0.03933058679103851,0.5776976346969604,0.5759209990501404,0.04527192562818527,0.03303099051117897,0.9235289096832275,True,True,-0.022053655236959457,0.006291445344686508,0.0016949651762843132
82,0.038371358066797256,0.6471011638641357,0.6432745456695557,0.07026942819356918,0.023940443992614746,0.9169965982437134,True,True,-0.025919152423739433,0.005331502296030521,-0.002554190345108509
83,0.04003629833459854,0.5934284329414368,0.5793116092681885,0.12866781651973724,0.03303885832428932,0.8879172801971436,True,True,-0.04086960107088089,0.005686689633876085,-0.01180537510663271
84,0.06493385881185532,0.7528413534164429,0.7313345670700073,0.17866151034832,0.09317170083522797,0.7909204959869385,True,True,-0.0810266062617302,0.014551552012562752,-0.031440939754247665
85,0.09750300645828247,0.888638973236084,0.8464481234550476,0.27056387066841125,0.14293129742145538,0.7447630167007446,True,True,-0.12310080230236053,-0.0016189923044294119,-0.04646351933479309
86,0.139043927192688,0.9771102666854858,0.9151381850242615,0.342442125082016,0.1991957128047943,0.7297908663749695,True,True,-0.17426203191280365,-0.016817249357700348,-0.05885811895132065
87,0.1770513504743576,1.0432522296905518,0.966428816318512,0.3929259181022644,0.271633118391037,0.6940566301345825,True,True,-0.23280638456344604,-0.03242393210530281,-0.06663461774587631
88,0.20785307884216309,1.1017658710479736,0.9975661635398865,0.4677067995071411,0.32961833477020264,0.6559945344924927,True,True,-0.2993377149105072,-0.030516108497977257,-0.07555799186229706
89,0.22975890338420868,1.1408525705337524,1.0275977849960327,0.4955679178237915,0.3863676190376282,0.6531957387924194,True,True,-0.33416885137557983,-0.042543988674879074,-0.08380972594022751
90,0.25242143869400024,1.0712970495224,0.9798516035079956,0.43309149146080017,0.4306716024875641,0.6648736000061035,True,True,-0.35815104842185974,-0.046405550092458725,-0.09039928019046783
91,0.27137309312820435,1.0793566703796387,0.9800898432731628,0.4521445035934448,0.4796964228153229,0.6578843593597412,True,True,-0.39803582429885864,-0.0599820651113987,-0.07934148609638214
92,0.2928535044193268,0.9382016658782959,0.8646407723426819,0.36416861414909363,0.5252425670623779,0.6160842180252075,True,False,-0.4311394989490509,-0.0503082238137722,-0.07644392549991608
93,0.3135527968406677,0.9499920010566711,0.9030114412307739,0.2950511872768402,0.5636151432991028,0.5874314904212952,True,True,-0.459513396024704,-0.0699719786643982,-0.08386624604463577
94,0.32780173420906067,0.8872054219245911,0.8786457180976868,0.12294386327266693,0.6280726194381714,0.5752876996994019,True,True,-0.5212101340293884,-0.062281034886837006,-0.07325083017349243
95,0.33878907561302185,0.9456408023834229,0.9353653788566589,0.13902519643306732,0.6909371018409729,0.5719539523124695,True,False,-0.5769570469856262,-0.08506663888692856,-0.049319058656692505
96,0.3541111946105957,0.9264693856239319,0.9224703907966614,0.08598768711090088,0.7439448237419128,0.5568188428878784,True,False,-0.5946020483970642,-0.07200825959444046,-0.018795497715473175
97,0.3629077076911926,0.9031396508216858,0.9023420214653015,0.03794761374592781,0.7755440473556519,0.5232547521591187,True,False,-0.608721911907196,-0.06545867025852203,-0.014499313198029995
98,0.3681645095348358,0.9042778611183167,0.9041650891304016,0.014277993701398373,0.8016286492347717,0.528124213218689,True,True,-0.6466645002365112,-0.05701600760221481,0.004377728793770075
99,0.3691490888595581,0.9230706095695496,0.9213269352912903,0.05671022832393646,0.808160662651062,0.5177580118179321,True,False,-0.6561917662620544,-0.058523014187812805,0.0019875592552125454
100,0.3709537982940674,0.9272308349609375,0.9253236055374146,0.05944131687283516,0.8032186627388,0.5396729707717896,True,False,-0.6536654829978943,-0.054429568350315094,0.0026292072143405676
101,0.3703300356864929,0.951898992061615,0.9479112029075623,0.08703987300395966,0.7930517196655273,0.5691184997558594,True,False,-0.6381560564041138,-0.07015179842710495,-0.007557636126875877
102,0.3693104386329651,0.9889112114906311,0.9823983907699585,0.11330870538949966,0.7921433448791504,0.5571857690811157,True,False,-0.634617805480957,-0.07686964422464371,-0.008265621028840542
103,0.3706783652305603,1.0084247589111328,1.0031477212905884,0.10302858799695969,0.7905643582344055,0.5670081377029419,True,False,-0.6272292137145996,-0.080438032746315,-0.013916855677962303
104,0.3709748387336731,1.016989827156067,1.0127571821212769,0.09268774837255478,0.7898315191268921,0.5666722655296326,True,False,-0.624319851398468,-0.07674713432788849,-0.01609036885201931
105,0.3708922266960144,1.0415185689926147,1.0377800464630127,0.08816646039485931,0.7949219346046448,0.5612675547599792,True,False,-0.6291417479515076,-0.08278652280569077,-0.019308730959892273
106,0.3705691695213318,1.0375922918319702,1.0330778360366821,0.09668461233377457,0.7927024364471436,0.5643566846847534,True,False,-0.6358211636543274,-0.08773225545883179,-0.023811280727386475
107,0.3712896406650543,1.0384248495101929,1.033828616142273,0.09759414941072464,0.7877655029296875,0.5622884035110474,True,False,-0.6369802951812744,-0.09004727005958557,-0.0255203228443861
108,0.3725729286670685,1.0517421960830688,1.0470550060272217,0.09918377548456192,0.7811306118965149,0.5726186037063599,True,False,-0.6328504681587219,-0.07951506227254868,-0.020064642652869225
109,0.37207475304603577,1.0395011901855469,1.0343682765960693,0.10317512601613998,0.7745978832244873,0.5706603527069092,True,False,-0.621020495891571,-0.08223336935043335,-0.02044154331088066
110,0.372141033411026,1.0272849798202515,1.0150468349456787,0.15809595584869385,0.7607409954071045,0.5588060021400452,True,True,-0.6304923892021179,-0.08737128227949142,-0.03230473771691322
111,0.369829386472702,1.0408514738082886,1.0200713872909546,0.20694462954998016,0.7370175719261169,0.5694212913513184,True,False,-0.6086450219154358,-0.07044921815395355,-0.03778820112347603
112,0.368204802274704,1.0079858303070068,0.9721260666847229,0.2664702534675598,0.6996501088142395,0.5550991296768188,True,False,-0.5844175219535828,-0.0773700699210167,-0.049715448170900345
113,0.3607015609741211,0.9416437149047852,0.9076136946678162,0.2508590519428253,0.643441915512085,0.5606281757354736,True,False,-0.5485572218894958,-0.06280336529016495,-0.0530935563147068
114,0.35054799914360046,0.9891607165336609,0.9316807389259338,0.33227992057800293,0.5740182995796204,0.5865739583969116,True,True,-0.5088334083557129,-0.060444265604019165,-0.0606275238096714
115,0.34099242091178894,1.0681027173995972,0.9920129179954529,0.3959214985370636,0.522088885307312,0.5775923728942871,True,True,-0.4669557213783264,-0.03801774978637695,-0.04981929808855057
116,0.32646799087524414,1.1110773086547852,1.0212887525558472,0.43756383657455444,0.4680630564689636,0.5793893933296204,True,True,-0.43112489581108093,-0.04353003576397896,-0.05647819861769676
117,0.2770366966724396,1.043818473815918,0.9631690382957458,0.4023212194442749,0.3583103120326996,0.6232241988182068,True,True,-0.342072993516922,-0.03820424526929855,-0.03631874918937683
118,0.20501455664634705,0.9184717535972595,0.8516507744789124,0.34392037987709045,0.25193697214126587,0.6927229166030884,True,True,-0.21229717135429382,-0.012042800895869732,-0.004192725755274296
119,0.14118768274784088,0.8540099859237671,0.8066300749778748,0.28050121665000916,0.18608005344867706,0.702528715133667,True,True,-0.15536066889762878,0.0038128779269754887,0.009696999564766884
120,0.11117599904537201,0.7740827202796936,0.7401862144470215,0.2265578955411911,0.1339787095785141,0.7335142493247986,True,True,-0.11632681638002396,0.015729237347841263,0.015748444944620132
121,0.0821424201130867,0.7111227512359619,0.6929348707199097,0.15980231761932373,0.09583929926156998,0.7635939717292786,True,True,-0.08127521723508835,0.006785574369132519,0.02028757333755493
122,0.0749376192688942,0.6173770427703857,0.604734480381012,0.12430089712142944,0.07280709594488144,0.7771654725074768,True,True,-0.0630212053656578,0.005560161545872688,0.027504602447152138
123,0.0813252255320549,0.5992119908332825,0.5948513746261597,0.07215870171785355,0.07231920957565308,0.7994778156280518,True,True,-0.050553321838378906,-0.0029584039002656937,0.044254373759031296
124,0.09333653748035431,0.5754238367080688,0.572848379611969,0.054381124675273895,0.08720870316028595,0.7821450233459473,True,True,-0.03562109172344208,0.008480178192257881,0.05450153350830078
125,0.10099916160106659,0.4977051317691803,0.4951552152633667,0.050316162407398224,0.09992591291666031,0.7639884948730469,True,True,-0.026555711403489113,0.01543976180255413,0.06247992068529129
126,0.10674633085727692,0.48897984623908997,0.4873736798763275,0.03959985822439194,0.10493280738592148,0.7560945749282837,True,True,-0.024475326761603355,0.01616903766989708,0.06707078218460083
127,0.10419514775276184,0.48878052830696106,0.48779457807540894,0.03102940134704113,0.09920886158943176,0.7738239765167236,True,True,-0.025603080168366432,0.0150163434445858,0.06743639707565308
128,0.10104935616254807,0.5170764923095703,0.5162235498428345,0.029686294496059418,0.09714309126138687,0.7972457408905029,True,True,-0.027941126376390457,0.012333543971180916,0.06921685487031937
129,0.09657496958971024,0.4981428384780884,0.4975815713405609,0.023640699684619904,0.09365575760602951,0.7968487739562988,True,True,-0.028359416872262955,0.010941327549517155,0.06679675728082657
130,0.0917072743177414,0.46219775080680847,0.4617482125759125,0.020379934459924698,0.08821932226419449,0.794937789440155,True,True,-0.025947272777557373,0.0062340255826711655,0.06399185210466385
131,0.08751457929611206,0.4726121723651886,0.4722123444080353,0.019436579197645187,0.08568716794252396,0.8076369166374207,True,True,-0.022727008908987045,0.011148753575980663,0.06129944324493408
132,0.08605070412158966,0.47900381684303284,0.4788911044597626,0.010390998795628548,0.08537497371435165,0.8094349503517151,True,True,-0.019963068887591362,0.01068903785198927,0.06040003523230553
133,0.0870065838098526,0.4726705849170685,0.4726187586784363,0.006999446544796228,0.08887358754873276,0.8090976476669312,True,True,-0.017928699031472206,0.011475116945803165,0.06113184988498688
134,0.08789483457803726,0.4961431622505188,0.49605727195739746,0.00923153106123209,0.09390860050916672,0.8069472908973694,True,True,-0.012757332064211369,0.009977392852306366,0.06129223853349686
135,0.09106022864580154,0.46267154812812805,0.4612124562263489,0.036715589463710785,0.10469384491443634,0.8070489764213562,True,True,-0.004765932913869619,0.01629502885043621,0.06181947514414787
136,0.09543853253126144,0.4558558166027069,0.4504948854446411,0.06970569491386414,0.12448608875274658,0.8125618696212769,True,True,0.007059410214424133,0.020337993279099464,0.07241567224264145
137,0.10064402222633362,0.4521368741989136,0.4405859410762787,0.10154697299003601,0.1389234960079193,0.810104250907898,True,True,0.0253696721047163,0.019884910434484482,0.07396741956472397
138,0.10232613235712051,0.4974106252193451,0.4791342318058014,0.1335953027009964,0.1493794173002243,0.7999340295791626,True,True,0.03587242215871811,0.012931378558278084,0.07229399681091309
139,0.10094459354877472,0.5323243737220764,0.5083389282226562,0.15798982977867126,0.16619157791137695,0.7880059480667114,True,True,0.045596592128276825,0.013252274133265018,0.06163657829165459
140,0.0943499207496643,0.5192509889602661,0.4901563823223114,0.17137189209461212,0.1793939471244812,0.8004873991012573,True,True,0.047719817608594894,0.008241338655352592,0.0512499064207077
141,0.08959341049194336,0.6025956869125366,0.5755007863044739,0.17866282165050507,0.1856151819229126,0.7931851148605347,True,True,0.052063602954149246,0.005619439762085676,0.038987040519714355
142,0.08144066482782364,0.5493625998497009,0.5222792029380798,0.17036356031894684,0.1864706575870514,0.8084901571273804,True,True,0.05082446336746216,0.009604029357433319,0.021239403635263443
143,0.0759950578212738,0.586177408695221,0.562765896320343,0.16400745511054993,0.18697874248027802,0.8232172727584839,True,True,0.046085357666015625,0.007224787957966328,0.003258251817896962
144,0.07647904753684998,0.6334702372550964,0.6137835383415222,0.15669797360897064,0.1869274377822876,0.842534065246582,True,True,0.04778160899877548,-0.0027705575339496136,-0.014054382219910622
145,0.09516820311546326,0.613311231136322,0.594334602355957,0.15138374269008636,0.19888406991958618,0.7965310215950012,True,True,0.050388600677251816,0.0018443537410348654,-0.047066830098629
146,0.13855557143688202,0.6083022356033325,0.5928397178649902,0.1362818032503128,0.22585926949977875,0.7506245374679565,True,True,0.055791471153497696,-0.003519512712955475,-0.10067282617092133
147,0.18037816882133484,0.5865567326545715,0.5703669786453247,0.13685886561870575,0.2514844238758087,0.7193690538406372,True,True,0.06576256453990936,-0.02309528924524784,-0.15868018567562103
148,0.22398489713668823,0.555807888507843,0.5426439046859741,0.12024985998868942,0.28753557801246643,0.6910212635993958,True,True,0.07070036232471466,-0.008390563540160656,-0.22185270488262177
149,0.2563687562942505,0.5816317200660706,0.576209306716919,0.07923565804958344,0.32280433177948,0.6570781469345093,True,True,0.07957519590854645,-0.02460227720439434,-0.283002644777298
150,0.28386372327804565,0.5813477039337158,0.5786209106445312,0.05624019727110863,0.36406514048576355,0.6224404573440552,True,True,0.08776281774044037,-0.025077424943447113,-0.3335380256175995
151,0.3009611666202545,0.6014008522033691,0.59999680519104,0.04107057303190231,0.39856064319610596,0.5918000340461731,True,True,0.08748011291027069,-0.021675599738955498,-0.37418699264526367
152,0.3098585307598114,0.6183378100395203,0.6176475286483765,0.029208680614829063,0.4150707721710205,0.5856766700744629,True,True,0.1015150249004364,-0.004283211659640074,-0.3866146504878998
153,0.31148219108581543,0.6058717370033264,0.6050355434417725,0.03181910514831543,0.4182940423488617,0.5826551914215088,True,True,0.10099828988313675,-0.007844925858080387,-0.391202837228775
154,0.30950847268104553,0.555202305316925,0.5541152954101562,0.03472559526562691,0.40828222036361694,0.5701777935028076,True,True,0.10104996711015701,-0.006939234212040901,-0.3855743706226349
155,0.3053392767906189,0.5259911417961121,0.5251908898353577,0.029003873467445374,0.3922676742076874,0.5974591970443726,True,True,0.09289208799600601,0.0056702918373048306,-0.37786567211151123
156,0.30373334884643555,0.5119490027427673,0.5109730362892151,0.0315956175327301,0.37629130482673645,0.597831130027771,True,True,0.08917079120874405,0.006697892211377621,-0.37285900115966797
