i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
0,0.06830674409866333,0.5111659169197083,0.4980461597442627,0.1150677502155304,0.07748416811227798,0.6057343482971191,True,True,-0.031377337872982025,0.03551957756280899,0.005555948708206415
1,0.06654346734285355,0.5166600942611694,0.503410279750824,0.11625711619853973,0.07356679439544678,0.6057240962982178,True,True,-0.031737420707941055,0.040231697261333466,0.0075661311857402325
2,0.06664112955331802,0.5231986045837402,0.5102058053016663,0.11587414145469666,0.07243238389492035,0.6079236268997192,True,True,-0.03039187379181385,0.04205448180437088,0.005974499974399805
3,0.06661456823348999,0.5203841328620911,0.5077561140060425,0.11394461989402771,0.07639900594949722,0.6081876754760742,True,True,-0.029904138296842575,0.03575756773352623,0.008103842847049236
4,0.06595655530691147,0.45770931243896484,0.44345390796661377,0.11334222555160522,0.0803833156824112,0.6294854283332825,True,True,-0.031057292595505714,0.03999652713537216,0.009037398733198643
5,0.06453362107276917,0.5204364061355591,0.508090615272522,0.1126854345202446,0.08251383900642395,0.6309617757797241,True,True,-0.02744414284825325,0.043526750057935715,0.010870211757719517
6,0.06404666602611542,0.5234904885292053,0.5117318034172058,0.11033057421445847,0.08141298592090607,0.6328076720237732,True,True,-0.02738409861922264,0.04403330013155937,0.011134333908557892
7,0.06313937157392502,0.4872550070285797,0.4746076762676239,0.11029485613107681,0.0760113075375557,0.6350452899932861,True,True,-0.030857278034090996,0.03873550891876221,0.011691519059240818
8,0.0631684958934784,0.49669069051742554,0.48439833521842957,0.1098175048828125,0.07161431014537811,0.6393595933914185,True,True,-0.026131829246878624,0.03828701376914978,0.013937047682702541
9,0.06278593838214874,0.5288227200508118,0.5177275538444519,0.1077575832605362,0.07384667545557022,0.6476056575775146,True,True,-0.027379317209124565,0.03578249365091324,0.01384011935442686
10,0.06254009157419205,0.4947906732559204,0.48263460397720337,0.10900305956602097,0.07594729214906693,0.6438727378845215,True,True,-0.027819259092211723,0.039407890290021896,0.014283365570008755
11,0.062386345118284225,0.5316078662872314,0.5196614265441895,0.11206682026386261,0.07767018675804138,0.6505094766616821,True,True,-0.028223011642694473,0.03551911190152168,0.014754775911569595
12,0.06252706795930862,0.47139400243759155,0.4575856029987335,0.11325955390930176,0.07546598464250565,0.6605722904205322,True,True,-0.02363372966647148,0.041214022785425186,0.016207152977585793
