i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
38,0.06387607753276825,0.9841028451919556,0.9840052723884583,0.013858203776180744,0.05065720155835152,0.890073299407959,True,True,-0.017327718436717987,-0.1303528994321823,-0.015135486610233784
39,0.06911417096853256,1.1105691194534302,1.1101877689361572,0.02909855730831623,0.0735803171992302,0.8862909078598022,True,True,-0.015642786398530006,-0.14254774153232574,-0.013262255117297173
40,0.07226921617984772,1.154849886894226,1.1541152000427246,0.041185516864061356,0.09391198307275772,0.8890296816825867,True,True,-0.012300875969231129,-0.1564924269914627,-0.01477501168847084
41,0.07837585359811783,1.1991900205612183,1.1982676982879639,0.04702148959040642,0.10804077237844467,0.8802793025970459,True,True,-0.01229724008589983,-0.17205533385276794,-0.020432215183973312
42,0.08021483570337296,1.256285548210144,1.255051612854004,0.05566629767417908,0.12249123305082321,0.8765957951545715,True,True,-0.011478803120553493,-0.1838611215353012,-0.023053595796227455
43,0.08219806104898453,1.2979058027267456,1.29633367061615,0.06386236101388931,0.13578972220420837,0.873038649559021,True,True,-0.011428089812397957,-0.18983477354049683,-0.019921617582440376
44,0.084945447742939,1.3191338777542114,1.3167895078659058,0.07861112058162689,0.14742517471313477,0.8651175498962402,True,True,-0.013868125155568123,-0.1938004493713379,-0.021176259964704514
45,0.08676066994667053,1.3280922174453735,1.325808048248291,0.07785771787166595,0.1515955924987793,0.853852391242981,True,True,-0.01615419238805771,-0.1837008148431778,-0.01926065981388092
46,0.08882994949817657,1.3425724506378174,1.3403477668762207,0.07725615799427032,0.15205417573451996,0.8545304536819458,True,True,-0.014253567904233932,-0.18430495262145996,-0.01698208600282669
47,0.08850321918725967,1.3502460718154907,1.348156213760376,0.07509718090295792,0.1516084522008896,0.8589414954185486,True,True,-0.015759818255901337,-0.18486808240413666,-0.01840890944004059
48,0.08788658678531647,1.2976579666137695,1.2953330278396606,0.07764191925525665,0.14855752885341644,0.8626654148101807,True,True,-0.014064423739910126,-0.18581826984882355,-0.02084563858807087
49,0.08695146441459656,0.7137002348899841,0.7082588076591492,0.08796299993991852,0.15007948875427246,0.860560953617096,True,True,-0.013423053547739983,-0.189188152551651,-0.018086925148963928
50,0.08351549506187439,0.48892757296562195,0.47726473212242126,0.10615340620279312,0.1357014924287796,0.871208906173706,True,True,-0.015261495485901833,-0.1906231790781021,-0.021453004330396652
51,0.07846508920192719,0.5747698545455933,0.5641719102859497,0.10986533015966415,0.10209940373897552,0.8843590617179871,True,True,-0.009798145852982998,-0.17227289080619812,-0.01439050305634737
52,0.07351183891296387,0.6784771680831909,0.670258104801178,0.10528653860092163,0.07202339917421341,0.8883781433105469,True,True,-0.013600192964076996,-0.14348609745502472,-0.012014081701636314
53,0.0683610737323761,0.6874883770942688,0.6812746524810791,0.09222354739904404,0.045226313173770905,0.8945356607437134,True,True,-0.01625601202249527,-0.12537525594234467,-0.01073415670543909
54,0.05961386859416962,0.652669370174408,0.6499927043914795,0.05904897674918175,0.014339611865580082,0.9101713299751282,True,True,-0.023397915065288544,-0.11300316452980042,-0.006640514824539423
55,0.05510808527469635,0.6593372225761414,0.6588964462280273,0.02410232275724411,0.013618024066090584,0.9315118789672852,True,True,-0.027858523651957512,-0.08370368182659149,-0.012523801997303963
56,0.05251191183924675,0.6640363931655884,0.6639639139175415,0.00981152057647705,0.02644001506268978,0.9335718154907227,True,True,-0.02815619297325611,-0.0828694999217987,-0.012654654681682587
57,0.05149500444531441,0.666235089302063,0.6661788821220398,0.00865538977086544,0.03245626389980316,0.9346219301223755,True,True,-0.023832013830542564,-0.0833854153752327,-0.011755910702049732
58,0.0506487712264061,0.6542051434516907,0.6540478467941284,0.014344647526741028,0.03737175837159157,0.9362793564796448,True,True,-0.02524685300886631,-0.0857878029346466,-0.012441914528608322
59,0.050636276602745056,0.6382201313972473,0.6378966569900513,0.02031809091567993,0.05133875459432602,0.9362233281135559,True,True,-0.02393554151058197,-0.08446868509054184,-0.012814836576581001
