i,lpips,bnorm,bnorm_expr,bnorm_eye,head_norm,arcface_cos,render_bs_valid,driving_bs_valid,render_yaw,render_pitch,render_roll
209,0.3567894399166107,0.7802712321281433,0.6930891275405884,0.3584001064300537,0.3687829375267029,0.23981094360351562,True,False,0.49199897050857544,-0.4967723488807678,0.6532390117645264
210,0.3578672409057617,0.9832717776298523,0.8661260008811951,0.4654558598995209,0.40151673555374146,0.17415276169776917,True,False,0.5474885106086731,-0.49307548999786377,0.659175455570221
211,0.36049243807792664,0.8471114635467529,0.76735919713974,0.35882827639579773,0.42198649048805237,0.13906732201576233,True,True,0.6442784070968628,-0.53358393907547,0.7069305777549744
212,0.3627505600452423,0.7646944522857666,0.7199369072914124,0.25777602195739746,0.46967560052871704,0.09232545644044876,True,False,0.6526620388031006,-0.5348201990127563,0.7141025066375732
213,0.36497342586517334,0.7776635885238647,0.7379226088523865,0.24542003870010376,0.5021660327911377,0.09871411323547363,True,False,0.6920026540756226,-0.5741992592811584,0.7399999499320984
214,0.3656943738460541,0.8060719966888428,0.7659062743186951,0.2512761056423187,0.5269162058830261,0.11072757840156555,True,False,0.6536557078361511,-0.5744537115097046,0.7297677993774414
215,0.36571434140205383,0.7630894184112549,0.730445921421051,0.22080373764038086,0.5420459508895874,0.1088319718837738,True,False,0.6377490758895874,-0.5328324437141418,0.714684247970581
216,0.36670181155204773,0.701178252696991,0.6893138885498047,0.128441721200943,0.5533574819564819,0.08983884751796722,True,False,0.6471729278564453,-0.5591729283332825,0.7238208651542664
217,0.36770546436309814,0.7192316651344299,0.7062408924102783,0.13608050346374512,0.5615264773368835,0.08745864033699036,True,False,0.6427710652351379,-0.546839714050293,0.735443651676178
218,0.3665291965007782,0.7150300145149231,0.704590916633606,0.12173585593700409,0.5598186254501343,0.08781345188617706,True,False,0.6250429749488831,-0.5407073497772217,0.7507440447807312
219,0.36705324053764343,0.7129179835319519,0.7032093405723572,0.11725467443466187,0.5501400232315063,0.07878401130437851,True,False,0.6065752506256104,-0.5466055870056152,0.7642992734909058
220,0.36591553688049316,0.7066642045974731,0.6949459910392761,0.1281576156616211,0.530308723449707,0.09222830086946487,True,False,0.5931596755981445,-0.5355403423309326,0.7620604634284973
221,0.366554856300354,0.700147807598114,0.6896363496780396,0.12086624652147293,0.5067113637924194,0.06616418808698654,True,False,0.5758383274078369,-0.5417120456695557,0.7648003697395325
222,0.36871182918548584,0.7412098050117493,0.7313045263290405,0.12077102810144424,0.4988318979740143,0.07309039682149887,True,False,0.5634042024612427,-0.5622298717498779,0.7972182631492615
223,0.372728168964386,0.5877445340156555,0.565184473991394,0.16127635538578033,0.4258394241333008,0.10111182928085327,True,True,0.5244334936141968,-0.5656120181083679,0.8233770728111267
224,0.3719572424888611,0.5832007527351379,0.562898576259613,0.15253958106040955,0.4171990156173706,0.08468072861433029,True,False,0.4825592041015625,-0.560919463634491,0.7973077297210693
225,0.3734227120876312,0.5431532263755798,0.5395327806472778,0.06260844320058823,0.40740033984184265,0.0822615921497345,True,False,0.4817573130130768,-0.5693100690841675,0.7973974943161011
226,0.372020423412323,0.5347073078155518,0.5296385288238525,0.07345012575387955,0.394445538520813,0.05149844288825989,True,False,0.46858537197113037,-0.5601500272750854,0.7919819951057434
227,0.37200772762298584,0.5428950786590576,0.5282201170921326,0.12537355720996857,0.3708995282649994,0.039203815162181854,True,True,0.5028917789459229,-0.5618789792060852,0.7944468259811401
